"from","from_id","id","message","picture","link","name","description","type","created_time","shares","likes","loves","wows","hahas","sads","angrys"
"Foody.vn","_210695369058001","210695369058001_1667370056723851","[Lụm deal '5 THƯƠNG HIỆU TRÀ SỮA HOT' giảm điên đảo 20%]

Chi tiết: https://goo.gl/SJRdD3

Cuối tuần nóng nực buồn chán quá thì tự tạo niềm zui mấy mẹ ơi, order trà sữa double trân châu trắng kem cheese về uống liền. Lẹ tay nhập code  'WEEKEND20' để giảm 20% cho đơn hàng trên 100k và freeship qua Airpay (tối đa 20k) nha.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/30850855_1667370546723802_660574074728087552_n.jpg?_nc_cat=0&oh=e64f99c3d6cdc201d79800b06f3e43c9&oe=5BB9A2CF","https://www.facebook.com/FoodyVietnam/videos/1667366703390853/","Photos from Foody.vn's post","","video","2018-05-26T05:30:56+0000","20","372","16","1","1","0","1"
"Foody.vn","_210695369058001","210695369058001_1666302623497261","[Nhúng bao phê  'BUFFET LẨU HƠN 20 LOẠI TOPPING' chỉ từ 160k]

Địa chỉ: https://goo.gl/G319cu

Tới 8 loại nước lẩu và hơn 20 loại topping: hải sản, heo, bò, rau củ... nhúng tẹt gà mà giá chỉ 160-200k/người thôi nha. Nhà hàng còn tặng free 1 voucher cho team 3 người và nhiều ưu đãi hấp dẫn, book bàn ngay luôn.","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29784651_1666320010162189_4689575331944726528_n.jpg?_nc_cat=0&oh=891716db7f66432daf8250adca0482ae&oe=5B7F7A68","https://www.facebook.com/FoodyVietnam/videos/1666302623497261/","Buffet lẩu","","video","2018-05-26T05:00:00+0000","104","997","26","8","2","0","0"
"Foody.vn","_210695369058001","210695369058001_1667335623393961","[Bay đẹp phấp phới 'CÁNH ĐỒNG DIỀU' ngay công viên ven sông SG]

Chi tiết: https://goo.gl/ARoHsd

Khu này mới được sửa sang dọn dẹp nè, nên chiều chiều là người dân đem hàng trăm con diều ra thả phấp phới đẹp lắm mấy mẹ ơi, ra hóng gió luôn cũng zui lắm.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/30827799_1667336160060574_7713608637658169344_n.jpg?_nc_cat=0&oh=30c648fcc9cbb8387057582157b5964b&oe=5B7AFE83","https://www.facebook.com/FoodyVietnam/videos/1667330780061112/","Photos from Foody.vn's post","","video","2018-05-26T04:30:25+0000","105","747","29","6","2","1","2"
"Foody.vn","_210695369058001","210695369058001_1667261203401403","[Rinh lẹ làng 'TRÀ SỮA LOVE SONG' uống siêu xịn, check-in ly xinh - Giảm đến 50%]

👉Đặt món ship tận nơi: https://goo.gl/FdQ36E
(❗Nhập mã TENG50 để được giảm ngay 50%❗)

Nếu bạn là fan trung thành của những bản nhạc 'hit' thì đây là phiên bản trà sữa 'love song' siêu đáng yêu dễ dàng check-in luôn, và giữa một rừng menu đa dạng thì vẫn không thiếu món trà sữa trân châu đường đen trendy ngọt ngào đâu nha.
----
✅Free Ship (tối đa 30k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/30827110_1667262316734625_2501779945538191360_n.jpg?_nc_cat=0&oh=17d2e47f8cb06ccc48782b77110f8782&oe=5BC3F30C","https://www.facebook.com/FoodyVietnam/videos/1667261203401403/","Rinh lẹ làng 'TRÀ SỮA LOVE SONG' uống siêu xịn, check-in ly xinh - Giảm đến 50%","","video","2018-05-26T04:00:00+0000","6","144","9","1","0","0","1"
"Foody.vn","_210695369058001","210695369058001_1667734443354079","[Chỉ 50k sống ảo banh chành “ĐẶC KHU CHÂU ÂU GIỮA ĐL” chuốc mê hội nghiện selfie]

Địa chỉ: https://goo.gl/svVFkT 

👸Ngày trước mình có khu vườn cổ tích trong hồ Tuyền Lâm gây bão 1 thời, giờ đây mình lại có 1 thêm “đặc khu châu Âu” chuyên lo việc sống ảo mê ly nè mấy chế ơi. Cứ dắt sẵn trong túi 50k vé vào cửa đi nhá, chuyện còn lại cứ để nơi đây lo hết nha các chế!

Nguồn: TripNow.vn
Pics: @lunarshy/ @thi2825/ FB: Halo Đà Lạt","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33226035_1017167015157305_902560954615595008_n.jpg?_nc_cat=0&oh=af09743f7dc76d82b00a77aa9035a251&oe=5B8C3773","https://www.facebook.com/tripnow.vn/photos/a.607216896152321.1073741830.559231387617539/1017167008490639/?type=3","TripNow.vn","[#TripWHERE - Chỉ 50k sống ảo banh chành “ĐẶC KHU CHÂU ÂU GIỮA ĐL” chuốc mê hội nghiện selfie]

Địa chỉ: https://goo.gl/svVFkT 

👸Ngày trước mình có khu vườn cổ tích trong hồ Tuyền Lâm gây bão 1 thời, giờ đây mình lại có 1 thêm “đặc khu châu Âu” chuyên lo việc sống ảo mê ly nè mấy chế ơi. Cứ dắt sẵn trong túi 50k vé vào cửa đi nhá, chuyện còn lại cứ để nơi đây lo hết nha các chế!

👸SHARE ngay lại kẻo mất cơ hội kiếm ảnh ngàn like từ địa điểm đang làm mưa làm gió này nhé! #TripnowDaLat

------------------------------

(y) TripNow.vn - Sống ảo trên từng cây số.

Pics: @lunarshy/ @thi2825/ FB: Halo Đà Lạt","photo","2018-05-26T03:22:52+0000","119","363","7","2","0","0","0"
"Foody.vn","_210695369058001","210695369058001_1667325586728298","[Đổ cái rầm 'TRÀ SỮA TRÂN CHÂU HOÀNG KIM' nhiều nhiều nhai sướng - Giảm 20%]

Link đặt món: https://goo.gl/cpUcAF
(Đặt món tại APP NOW, nhập mã WEEKEND20 giảm ngay 20%)

Là trân châu đổ vào trà sữa hay là trà sữa đổ vào trân châu mà thấy nhiều quá zậy, hết nửa ly toàn là hạt trân châu hoàng kim béo béo, hút hoài còn hoài luôn. Nhai siêu sướng!
---------------
*Free Ship (tối đa 20k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/30949335_1667328200061370_807277916902653952_n.jpg?_nc_cat=0&oh=7a133d12d58f34aa447901036e2f302a&oe=5B8FF849","https://www.facebook.com/FoodyVietnam/videos/1667325586728298/","Đổ cái rầm 'TRÀ SỮA TRÂN CHÂU HOÀNG KIM' nhiều nhiều nhai sướng - Giảm 20%","","video","2018-05-26T02:30:00+0000","14","496","23","4","1","0","2"
"Foody.vn","_210695369058001","210695369058001_1664947046966152","[Ngon gục ngã 'SƯỜN NƯỚNG PHÔ MAI SỐT KEM' phun trào]

Địa chỉ: https://goo.gl/mbkpXW

Gục ngã thiệt rồi các mẹ ơi, gà nướng phô mai ngập ngụa, bonus thêm em bánh mì sốt kem phun trào ở giữa, chấm tới đâu phê tới đó, phần này 3-4 người chiến mới hết nhé.","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/28775689_1664961040298086_8718326613474803712_n.jpg?_nc_cat=0&oh=c02b0b7ec528400e8f2694b83d97e19e&oe=5BBE07DE","https://www.facebook.com/FoodyVietnam/videos/1664947046966152/","Sường nướng phô mai sốt kem","","video","2018-05-26T02:00:01+0000","200","2055","119","36","6","8","0"
"Foody.vn","_210695369058001","210695369058001_1667319930062197","[Thích thú mê ly MÌ Ý SỐT BÒ MỸ ăn ngon quên sầu - Giảm 20%]

📌📌📌 Đặt món: https://goo.gl/t9vSmA
Từng sợi mỳ vàng tươi 'óng ánh' được 'đắm mình' trong sữa tươi tiệt trùng nguyên chất nên thơm ngon đủ đầy luôn! Nước sốt chua chua, ngọt ngọt, đậm đặc toàn thịt bò bằm, chất lừ hương vị Mỹ. Ăn hết một phần là phấn chấn tinh thần luôn đó đa!
* Nhập mã NOWNS20 giảm 20% khi order qua Now.vn.
* Áp dụng cho đơn hàng trên 100k, giảm tối đa 150k.
* Tặng 1 chai trà fuzetea cho đơn hàng từ 100k.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/31520623_1667321856728671_6154370930358353920_n.jpg?_nc_cat=0&oh=443dc96e0e44c271dca905f52e2104df&oe=5BC073B8","https://www.facebook.com/FoodyVietnam/videos/1667319930062197/","Thích thú mê ly MÌ Ý SỐT BÒ MỸ ăn ngon quên sầu - Giảm 20%","","video","2018-05-26T01:30:00+0000","15","246","7","1","1","1","2"
"Foody.vn","_210695369058001","210695369058001_1667304260063764","[Trốn thế giới ở 'HOMESTAY TRỒNG HOA HÁI QUẢ' siêu xinh ngay Đà Lạt]

Chi tiết: https://goo.gl/SwPW8d

Lâu lâu mình tập sống chậm xíu nè, lên Đà Lạt trốn đời vài ngày, trồng hoa tưới cây, tới bữa ăn thì ra hái rau tươi sạch ngoài vườn về nấu, nhẹ nhàng thi vị ha 🙂","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/29785590_1667304806730376_8405680168584085504_n.jpg?_nc_cat=0&oh=ed98e8033c02e5f978ce787f12924469&oe=5B866F47","https://www.facebook.com/FoodyVietnam/videos/1667295516731305/","Photos from Foody.vn's post","","video","2018-05-26T01:00:05+0000","109","376","31","2","0","0","3"
"Foody.vn","_210695369058001","210695369058001_1656400084487515","[Trọn bộ 'sậu' ĐOÁN TÊN THƯƠNG HIỆU bằng tiếng Việt tập 2]

Nếu bạn nào trót yêu tập 1 của Series 'Đoán tên thương hiệu' thì giờ coi trọn clip tập 2 luôn đi nè. Nhớ coi đến cuối clip để xem có gì bất ngờ nha =))

(y) Sheis.vn - cộng đồng làm đẹp với hàng triệu bí kíp biến bạn thành hotgirl sành điệu!","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/27856040_995511353943348_3482154944369262592_n.jpg?_nc_cat=0&oh=734d5a1f9a494a24e639591b95dd0422&oe=5B8FC3A4","https://www.facebook.com/sheisvn/videos/995508890610261/","Sheis.vn","[#Sheis_VLOG - Trọn Bộ 'Sậu' ĐOÁN TÊN THƯƠNG HIỆU Bằng Tiếng Việt]

Nếu bạn nào trót yêu tập 1 của Series 'Đoán tên thương hiệu' thì giờ coi trọn clip tập 2 luôn đi nè. Nhớ coi đến cuối clip để xem có gì bất ngờ nha =))","video","2018-05-26T00:30:00+0000","14","114","15","0","16","0","0"
"Foody.vn","_210695369058001","210695369058001_1667312850062905","[Cuối tuần thảnh thơi ăn ngon với DEAL 20K - GIỜ VÀNG tại NOW]

Link đặt món: https://www.now.vn/
Thứ 7 - Chủ nhật là để hưởng thụ, dành thời gian cho bản thân nghỉ ngơi khi cả tuần đã bận bịu. Còn đồ ăn thì đã có NOW lo tới tận giường luôn nghen hehe, nhớ nhập mã PREORDER20K - giảm ngay 20k khi đặt tại giờ Vàng quen thuộc (6h - 10h & 13h - 17h) nhé!
*Áp dụng các quán 'verified merchant'
*Với hóa đơn trên 100k
--------------
Free Ship (tối đa 20k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/31047576_253735858535937_296412559433531392_n.jpg?_nc_cat=0&oh=2a17eddb34a40f4d46de7d66ae40be9f&oe=5B8D2E9B","https://www.facebook.com/FoodyVietnam/videos/1667312850062905/","Cuối tuần thảnh thơi ăn ngon với DEAL 20K - GIỜ VÀNG tại NOW","","video","2018-05-26T00:00:01+0000","3","108","7","1","0","0","4"
"Foody.vn","_210695369058001","210695369058001_1667387693388754","[Ăn 1 ổ mà no tới trưa 'BÁNH MÌ PHÁ LẤU' nhiều ngon siêu cấp]

Ship tận nơi: https://goo.gl/AAE36t
Địa chỉ: https://goo.gl/LT2tz6

Chỉ là phá lấu với 2 loại nước sốt có sốt cay mà ngon dễ sợ, 15-20k/ổ ăn no mệt nghỉ luôn á. Quán có bán phá lấu 30k/lạng mua zìa ăn với cơm trắng nước tương cũng ngon nà.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/30827761_1667388166722040_688768099779870720_n.jpg?_nc_cat=0&oh=6cbd2e5c671f6d0114e307d0c4c17d97&oe=5BBFD48D","https://www.facebook.com/FoodyVietnam/videos/1667386323388891/","Photos from Foody.vn's post","","video","2018-05-25T23:00:01+0000","555","3820","102","31","4","6","4"
"Foody.vn","_210695369058001","210695369058001_1667451943382329","[GIẢM SỐC: HOÀNG YẾN BUFFET GIẢM 20% - CHỈ CÒN 159K]

Chi tiết: http://bit.ly/tableNow-Hoang-Yen-Buffet-159K

Sốc quá sốc, duy nhất từ hôm nay đến ngày 9/6/2018, giảm ngay 20% tại Nhà hàng HOÀNG YẾN BUFFET - The Garden Mall khi đặt bàn qua #tableNow:
✅Buffet trưa thứ 2 đến thứ 6: Giảm 20% - chỉ còn 159K
✅Buffet trưa thứ 7 & CN: Giảm 20% - chỉ còn 180K
✅Giảm 20% tất cả Buffet tối chỉ từ 236K
Cơ hội thưởng thức Buffet Hoàng Yến hấp dẫn chưa từng thấy. Triển kèo đặt bàn với #tableNow ngay!","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/30818946_1667455053382018_7205837786945945600_n.jpg?_nc_cat=0&oh=18c94b681bb3434ef56942f4d6e04a84&oe=5B8B67E1","https://www.facebook.com/FoodyVietnam/videos/1667451943382329/","GIẢM SỐC: HOÀNG YẾN BUFFET GIẢM 20% - CHỈ CÒN 159K","","video","2018-05-25T16:59:00+0000","702","3044","81","35","11","1","1"
"Foody.vn","_210695369058001","210695369058001_1667469403380583","[ĂN SÁNG -'5 QUÁN HỦ TIẾU' chưa ăn đã nghe danh]

Địa chỉ và ship tận nơi: https://goo.gl/tdP6rv

Sáng mai đi ăn hủ tiếu hơm mí chế. Để bày cho 5 quán này mà ăn, tại vừa ngon vừa xịn, giá có hơi cao xíu nhưng rất đáng nghen. Cuối tuần ăn sáng sang lênnnnnn.","https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/33527170_1667463666714490_628021134612234240_n.jpg?_nc_cat=0&oh=1d6be39f478c526910eb24af09fafc8a&oe=5B782635","https://www.facebook.com/FoodyVietnam/photos/a.215488901911981.46885.210695369058001/1667463660047824/?type=3","Photos from Foody.vn's post","","photo","2018-05-25T16:00:01+0000","68","491","16","5","0","0","4"
"Foody.vn","_210695369058001","210695369058001_1663005480493642","[Đưa nhau đi trốn ở 'CHỐN DÂN DÃ, BÌNH YÊN' giữa SG nhộn nhịp]

Địa chỉ: https://goo.gl/cjgX21

Nhà hàng đậm chất miền quê Tây Nam Bộ vừa gần gũi, vừa dân dã. Đáng nhắc đến nhất là cà ri tôm sông, gà ta hấp niêu, cá tai tượng chiên xù...Món ăn đậm đà hương vị thôn quê thế này thì hơi hiếm gặp ở SG đó, tụ tập 1 bữa thử đi.","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/29783484_1663022020491988_7266929088231636992_n.jpg?_nc_cat=0&oh=6060c26b486697ac7d360ecd0b2e2108&oe=5B7C5695","https://www.facebook.com/FoodyVietnam/videos/1663005480493642/","Ẩm thực sinh thái","","video","2018-05-25T15:00:00+0000","373","2141","35","13","6","1","5"
"Foody.vn","_210695369058001","210695369058001_1666282986832558","[Xử đẹp hết tô 'BÁNH CANH SƯỜN CÂY' siêu ngon siêu độc - Giảm 20%]

👉Đặt món ship tận nơi: https://goo.gl/pKetkK
(❗Nhập mã BANHCANHCAY để được giảm 20%❗)

Sở hữu lượng khách cực kỳ hùng hậu dù chỉ bán sau 8h tối, cũng bởi chỉ đây mới có món bánh canh sườn xiên ngon bự chảng, cùng thịt mềm cắn đã ăn ngon no xĩu. Tối đói là có ngay shipper 'soái ca' ship tận tay nha.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/29770700_1666283706832486_2013596241639768064_n.jpg?_nc_cat=0&oh=0cc1d8641e9a35e09e7d9474316f0030&oe=5BB7D18D","https://www.facebook.com/FoodyVietnam/videos/1666281976832659/","Photos from Foody.vn's post","","video","2018-05-25T14:00:24+0000","314","1466","58","15","4","0","3"
"Foody.vn","_210695369058001","210695369058001_1663740407086816","[Đừng bỏ lỡ 'BUFFET CHAY THỰC DƯỠNG' ngon, khỏe trong tháng 5 này]

Link: https://goo.gl/C8Bf1h 

Buffet lần này sẽ có các món ăn mới về hình thức chế biến, lạ miệng trong khẩu vị, sử dụng nguyên liệu sạch thuần tự nhiên. Đặc biệt còn được ưu đãi mua 4 tặng 1, giảm 20% cho khách hàng cũ. Chỉ có 2 ngày 28-29/5 thôi nên lần trước ai chưa đi thì tranh thủ nha!","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/30822830_1663745377086319_7548697754805993472_n.jpg?_nc_cat=0&oh=ecefcfeb374cb0d6eb2f174d09e5bf69&oe=5BBE1114","https://www.facebook.com/FoodyVietnam/videos/1663740407086816/","Buffet chay","","video","2018-05-25T13:00:00+0000","112","1397","73","11","9","1","5"
"Foody.vn","_210695369058001","210695369058001_1667144026746454","[Tản nhiệt cấp tốc với 'TRÀ SỮA ĐÀI LOAN' giảm 30%]

Địa chỉ: https://goo.gl/4FZztZ
(Đặt món tại NOW App, nhập mã 'KANLU30' giảm ngay 30%)

Trà sữa Đài Loan cho hội học sinh sinh viên nè. Gía đã bình dân mà nay lại còn giảm 30% khi đặt món qua NOW app nhé. Đặc biệt có món Trà 3 tầng độc đáo, nhớ thử vì rất ngon nha.
---
💰Free Ship (tối đa 20k) khi thanh toán qua AirPay cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/30851058_1667180140076176_2701801997056606208_n.jpg?_nc_cat=0&oh=5621f17e044528e23febcdc52673b5c9&oe=5BC1985C","https://www.facebook.com/FoodyVietnam/videos/1667144026746454/","Trà sữa","","video","2018-05-25T12:00:01+0000","17","148","13","0","0","0","0"
"Foody.vn","_210695369058001","210695369058001_1667199013407622","[Thở ra khói nhưng vẫn ghiền 'HỦ TIẾU SA TẾ MỸ THO' - Giảm đậm đà 45%]

Link đặt món: https://goo.gl/bUxGTs
(Đặt món tại APP NOW, nhập mã HTST45 giảm 45%)

Ad là bị ghiền cái món này lắm nè, hủ tiếu nấu với thịt bò thăn mềm mềm và gân bò dai nhai rụm rụm đã lắm. Nước dùng là nước sốt sa tế sệt sệt, trộn đều với sợi hủ tiếu dai dai, vừa ăn vừa hít hà bởi vị cay cay nhẹ mà ăn hoài ghiền hoài luôn nghen!
---------------------- 
Free Ship (tối đa 20k) khi dùng AirPay thanh toán cho hơn 5000 quán Verified Merchants","https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/30826624_1692244910895951_1591374937531088896_n.jpg?_nc_cat=0&oh=55ce7eba901fefaca759e3d78b54358e&oe=5B8DB074","https://www.facebook.com/FoodyVietnam/videos/1667199013407622/","Thở ra khói nhưng vẫn ghiền 'HỦ TIẾU SA TẾ MỸ THO' - Giảm đậm đà 45%","","video","2018-05-25T11:00:01+0000","217","1523","66","13","3","1","2"
"Foody.vn","_210695369058001","210695369058001_1666160086844848","[Lùng tìm 'TRIỆU MÓN NGON' ẩn nấp trong hẻm ngoằn ngoèo]

Chi tiết: https://goo.gl/1oVtZt

Nhiều lúc thấy cũng may là mấy món này nằm trong hẻm, chứ nếu đưa ra mặt tiền chắc kẹt xe quá. Dù nằm trong hẻm khó tìm nhưng vẫn đông kín khách nha.","https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/31129888_466473840451754_1815655939294887936_n.jpg?_nc_cat=0&oh=c57348bd8ef48ce1ff534b1f7ec299e4&oe=5B7D6475","https://www.facebook.com/FoodyVietnam/videos/1666160086844848/","Món ngon núp hẻm","","video","2018-05-25T10:00:00+0000","121","952","38","4","3","1","0"
